# energy [H], total DOS
   -0.665947    0.141564
   -0.664395    0.141958
   -0.662844    0.142383
   -0.661293    0.142836
   -0.659741    0.143320
   -0.658190    0.143833
   -0.656639    0.144376
   -0.655087    0.144949
   -0.653536    0.145553
   -0.651985    0.146186
   -0.650433    0.146850
   -0.648882    0.147545
   -0.647330    0.148271
   -0.645779    0.149028
   -0.644228    0.149817
   -0.642676    0.150637
   -0.641125    0.151490
   -0.639574    0.152375
   -0.638022    0.153293
   -0.636471    0.154244
   -0.634920    0.155229
   -0.633368    0.156248
   -0.631817    0.157302
   -0.630266    0.158390
   -0.628714    0.159515
   -0.627163    0.160675
   -0.625612    0.161873
   -0.624060    0.163107
   -0.622509    0.164380
   -0.620958    0.165691
   -0.619406    0.167042
   -0.617855    0.168433
   -0.616304    0.169865
   -0.614752    0.171338
   -0.613201    0.172853
   -0.611650    0.174412
   -0.610098    0.176016
   -0.608547    0.177664
   -0.606996    0.179358
   -0.605444    0.181100
   -0.603893    0.182890
   -0.602341    0.184729
   -0.600790    0.186618
   -0.599239    0.188559
   -0.597687    0.190553
   -0.596136    0.192602
   -0.594585    0.194705
   -0.593033    0.196866
   -0.591482    0.199085
   -0.589931    0.201364
   -0.588379    0.203704
   -0.586828    0.206108
   -0.585277    0.208576
   -0.583725    0.211111
   -0.582174    0.213715
   -0.580623    0.216389
   -0.579071    0.219135
   -0.577520    0.221956
   -0.575969    0.224854
   -0.574417    0.227830
   -0.572866    0.230888
   -0.571315    0.234030
   -0.569763    0.237259
   -0.568212    0.240576
   -0.566661    0.243986
   -0.565109    0.247490
   -0.563558    0.251092
   -0.562007    0.254796
   -0.560455    0.258604
   -0.558904    0.262520
   -0.557352    0.266547
   -0.555801    0.270690
   -0.554250    0.274953
   -0.552698    0.279339
   -0.551147    0.283853
   -0.549596    0.288499
   -0.548044    0.293283
   -0.546493    0.298209
   -0.544942    0.303282
   -0.543390    0.308509
   -0.541839    0.313894
   -0.540288    0.319444
   -0.538736    0.325166
   -0.537185    0.331065
   -0.535634    0.337149
   -0.534082    0.343426
   -0.532531    0.349902
   -0.530980    0.356586
   -0.529428    0.363488
   -0.527877    0.370614
   -0.526326    0.377976
   -0.524774    0.385584
   -0.523223    0.393446
   -0.521672    0.401576
   -0.520120    0.409985
   -0.518569    0.418685
   -0.517018    0.427689
   -0.515466    0.437011
   -0.513915    0.446666
   -0.512364    0.456670
   -0.510812    0.467038
   -0.509261    0.477790
   -0.507709    0.488942
   -0.506158    0.500515
   -0.504607    0.512530
   -0.503055    0.525009
   -0.501504    0.537975
   -0.499953    0.551455
   -0.498401    0.565475
   -0.496850    0.580063
   -0.495299    0.595251
   -0.493747    0.611072
   -0.492196    0.627559
   -0.490645    0.644751
   -0.489093    0.662688
   -0.487542    0.681413
   -0.485991    0.700973
   -0.484439    0.721416
   -0.482888    0.742797
