# energy [H], band-resolved DOS
   -1.025859    0.152391
   -1.024307    0.156108
   -1.022756    0.159963
   -1.021205    0.163962
   -1.019653    0.168113
   -1.018102    0.172423
   -1.016550    0.176900
   -1.014999    0.181555
   -1.013448    0.186395
   -1.011896    0.191431
   -1.010345    0.196673
   -1.008794    0.202134
   -1.007242    0.207824
   -1.005691    0.213758
   -1.004140    0.219949
   -1.002588    0.226413
   -1.001037    0.233165
   -0.999486    0.240223
   -0.997934    0.247606
   -0.996383    0.255334
   -0.994832    0.263429
   -0.993280    0.271913
   -0.991729    0.280814
   -0.990178    0.290157
   -0.988626    0.299973
   -0.987075    0.310295
   -0.985524    0.321158
   -0.983972    0.332599
   -0.982421    0.344661
   -0.980870    0.357389
   -0.979318    0.370833
   -0.977767    0.385047
   -0.976216    0.400092
   -0.974664    0.416033
   -0.973113    0.432943
   -0.971561    0.450900
   -0.970010    0.469994
   -0.968459    0.490322
   -0.966907    0.511992
   -0.965356    0.535123
   -0.963805    0.559851
   -0.962253    0.586324
   -0.960702    0.614710
   -0.959151    0.645196
   -0.957599    0.677995
   -0.956048    0.713343
   -0.954497    0.751511
   -0.952945    0.792804
   -0.951394    0.837571
   -0.949843    0.886209
   -0.948291    0.939174
   -0.946740    0.996990
   -0.945189    1.060262
   -0.943637    1.129692
   -0.942086    1.206096
   -0.940535    1.290429
   -0.938983    1.383814
   -0.937432    1.487574
   -0.935881    1.603282
   -0.934329    1.732815
   -0.932778    1.878424
   -0.931227    2.042831
   -0.929675    2.229344
   -0.928124    2.442012
   -0.926573    2.685828
   -0.925021    2.966998
   -0.923470    3.293291
   -0.921918    3.674520
   -0.920367    4.123179
   -0.918816    4.655310
   -0.917264    5.291682
   -0.915713    6.059381
   -0.914162    6.993931
   -0.912610    8.142061
   -0.911059    9.565062
   -0.909508   11.342309
   -0.907956   13.573314
   -0.906405   16.373933
   -0.904854   19.856405
   -0.903302   24.072790
   -0.901751   28.893413
   -0.900200   33.818691
   -0.898648   37.851369
   -0.897097   39.747217
   -0.895546   38.776134
   -0.893994   35.324059
   -0.892443   30.562561
   -0.890892   25.627609
   -0.889340   21.181388
   -0.887789   17.454354
   -0.886238   14.437614
   -0.884686   12.030083
   -0.883135   10.113620
   -0.881584    8.582337
   -0.880032    7.350218
   -0.878481    6.350312
   -0.876929    5.531433
   -0.875378    4.854662
   -0.873827    4.290366
   -0.872275    3.815872
   -0.870724    3.413709
   -0.869173    3.070311
   -0.867621    2.775053
   -0.866070    2.519544
   -0.864519    2.297102
   -0.862967    2.102363
   -0.861416    1.930988
   -0.859865    1.779441
   -0.858313    1.644821
   -0.856762    1.524730
   -0.855211    1.417176
   -0.853659    1.320491
   -0.852108    1.233274
   -0.850557    1.154341
   -0.849005    1.082683
   -0.847454    1.017442
   -0.845903    0.957879
   -0.844351    0.903359
   -0.842800    0.853332
   -0.841249    0.807322
   -0.839697    0.764912
   -0.838146    0.725738
   -0.836595    0.689481
   -0.835043    0.655861
   -0.833492    0.624629
   -0.831940    0.595565
   -0.830389    0.568473
   -0.828838    0.543181
   -0.827286    0.519533
   -0.825735    0.497390
   -0.824184    0.476628
   -0.822632    0.457134
   -0.821081    0.438808
   -0.819530    0.421558
   -0.817978    0.405303
   -0.816427    0.389967
   -0.814876    0.375482
   -0.813324    0.361788
   -0.811773    0.348827
   -0.810222    0.336548
   -0.808670    0.324905
   -0.807119    0.313854
   -0.805568    0.303356
   -0.804016    0.293375
   -0.802465    0.283877
   -0.800914    0.274832
   -0.799362    0.266212
   -0.797811    0.257990
   -0.796260    0.250143
   -0.794708    0.242647
   -0.793157    0.235483
   -0.791606    0.228631
   -0.790054    0.222073
   -0.788503    0.215792
   -0.786951    0.209774
   -0.785400    0.204004
   -0.783849    0.198468
   -0.782297    0.193155
   -0.780746    0.188051
   -0.779195    0.183147
   -0.777643    0.178432
   -0.776092    0.173896
   -0.774541    0.169531
   -0.772989    0.165328
   -0.771438    0.161279
   -0.769887    0.157377
   -0.768335    0.153615
   -0.766784    0.149986
   -0.765233    0.146483
   -0.763681    0.143102
   -0.762130    0.139837
   -0.760579    0.136682
   -0.759027    0.133632
   -0.757476    0.130683
   -0.755925    0.127831
   -0.754373    0.125071
   -0.752822    0.122399
   -0.751271    0.119812
   -0.749719    0.117306
   -0.748168    0.114877
   -0.746617    0.112524
   -0.745065    0.110241
   -0.743514    0.108028
   -0.741962    0.105880
   -0.740411    0.103796
   -0.738860    0.101773
   -0.737308    0.099808
