# energy [H], band-resolved DOS
   -1.025859    0.006118
   -1.024307    0.006148
   -1.022756    0.006177
   -1.021205    0.006207
   -1.019653    0.006238
   -1.018102    0.006268
   -1.016550    0.006299
   -1.014999    0.006329
   -1.013448    0.006360
   -1.011896    0.006392
   -1.010345    0.006423
   -1.008794    0.006455
   -1.007242    0.006487
   -1.005691    0.006519
   -1.004140    0.006552
   -1.002588    0.006585
   -1.001037    0.006617
   -0.999486    0.006651
   -0.997934    0.006684
   -0.996383    0.006718
   -0.994832    0.006752
   -0.993280    0.006786
   -0.991729    0.006821
   -0.990178    0.006855
   -0.988626    0.006890
   -0.987075    0.006926
   -0.985524    0.006961
   -0.983972    0.006997
   -0.982421    0.007033
   -0.980870    0.007070
   -0.979318    0.007106
   -0.977767    0.007143
   -0.976216    0.007181
   -0.974664    0.007218
   -0.973113    0.007256
   -0.971561    0.007294
   -0.970010    0.007333
   -0.968459    0.007371
   -0.966907    0.007410
   -0.965356    0.007450
   -0.963805    0.007489
   -0.962253    0.007529
   -0.960702    0.007570
   -0.959151    0.007610
   -0.957599    0.007651
   -0.956048    0.007693
   -0.954497    0.007734
   -0.952945    0.007776
   -0.951394    0.007819
   -0.949843    0.007861
   -0.948291    0.007904
   -0.946740    0.007948
   -0.945189    0.007992
   -0.943637    0.008036
   -0.942086    0.008080
   -0.940535    0.008125
   -0.938983    0.008170
   -0.937432    0.008216
   -0.935881    0.008262
   -0.934329    0.008308
   -0.932778    0.008355
   -0.931227    0.008402
   -0.929675    0.008450
   -0.928124    0.008498
   -0.926573    0.008546
   -0.925021    0.008595
   -0.923470    0.008644
   -0.921918    0.008693
   -0.920367    0.008744
   -0.918816    0.008794
   -0.917264    0.008845
   -0.915713    0.008896
   -0.914162    0.008948
   -0.912610    0.009000
   -0.911059    0.009053
   -0.909508    0.009106
   -0.907956    0.009160
   -0.906405    0.009214
   -0.904854    0.009269
   -0.903302    0.009324
   -0.901751    0.009379
   -0.900200    0.009435
   -0.898648    0.009492
   -0.897097    0.009549
   -0.895546    0.009607
   -0.893994    0.009665
   -0.892443    0.009724
   -0.890892    0.009783
   -0.889340    0.009843
   -0.887789    0.009903
   -0.886238    0.009964
   -0.884686    0.010025
   -0.883135    0.010087
   -0.881584    0.010150
   -0.880032    0.010213
   -0.878481    0.010277
   -0.876929    0.010341
   -0.875378    0.010406
   -0.873827    0.010472
   -0.872275    0.010538
   -0.870724    0.010605
   -0.869173    0.010672
   -0.867621    0.010740
   -0.866070    0.010809
   -0.864519    0.010878
   -0.862967    0.010948
   -0.861416    0.011019
   -0.859865    0.011091
   -0.858313    0.011163
   -0.856762    0.011236
   -0.855211    0.011309
   -0.853659    0.011383
   -0.852108    0.011458
   -0.850557    0.011534
   -0.849005    0.011611
   -0.847454    0.011688
   -0.845903    0.011766
   -0.844351    0.011845
   -0.842800    0.011925
   -0.841249    0.012005
   -0.839697    0.012086
   -0.838146    0.012169
   -0.836595    0.012251
   -0.835043    0.012335
   -0.833492    0.012420
   -0.831940    0.012505
   -0.830389    0.012592
   -0.828838    0.012679
   -0.827286    0.012767
   -0.825735    0.012857
   -0.824184    0.012947
   -0.822632    0.013038
   -0.821081    0.013130
   -0.819530    0.013223
   -0.817978    0.013317
   -0.816427    0.013412
   -0.814876    0.013508
   -0.813324    0.013605
   -0.811773    0.013703
   -0.810222    0.013802
   -0.808670    0.013902
   -0.807119    0.014003
   -0.805568    0.014106
   -0.804016    0.014209
   -0.802465    0.014314
   -0.800914    0.014420
   -0.799362    0.014527
   -0.797811    0.014635
   -0.796260    0.014745
   -0.794708    0.014855
   -0.793157    0.014967
   -0.791606    0.015080
   -0.790054    0.015195
   -0.788503    0.015311
   -0.786951    0.015428
   -0.785400    0.015546
   -0.783849    0.015666
   -0.782297    0.015787
   -0.780746    0.015910
   -0.779195    0.016034
   -0.777643    0.016160
   -0.776092    0.016287
   -0.774541    0.016415
   -0.772989    0.016545
   -0.771438    0.016677
   -0.769887    0.016810
   -0.768335    0.016945
   -0.766784    0.017081
   -0.765233    0.017219
   -0.763681    0.017359
   -0.762130    0.017501
   -0.760579    0.017644
   -0.759027    0.017789
   -0.757476    0.017935
   -0.755925    0.018084
   -0.754373    0.018234
   -0.752822    0.018387
   -0.751271    0.018541
   -0.749719    0.018697
   -0.748168    0.018855
   -0.746617    0.019015
   -0.745065    0.019178
   -0.743514    0.019342
   -0.741962    0.019508
   -0.740411    0.019677
   -0.738860    0.019848
   -0.737308    0.020021
   -0.735757    0.020196
   -0.734206    0.020374
   -0.732654    0.020553
   -0.731103    0.020736
   -0.729552    0.020921
   -0.728000    0.021108
   -0.726449    0.021298
   -0.724898    0.021490
   -0.723346    0.021685
   -0.721795    0.021883
   -0.720244    0.022083
   -0.718692    0.022286
   -0.717141    0.022492
   -0.715590    0.022701
   -0.714038    0.022912
   -0.712487    0.023127
   -0.710936    0.023345
   -0.709384    0.023566
   -0.707833    0.023789
   -0.706282    0.024017
   -0.704730    0.024247
   -0.703179    0.024481
   -0.701628    0.024718
   -0.700076    0.024959
   -0.698525    0.025203
   -0.696974    0.025450
   -0.695422    0.025702
   -0.693871    0.025957
   -0.692319    0.026216
   -0.690768    0.026479
   -0.689217    0.026746
   -0.687665    0.027017
   -0.686114    0.027292
   -0.684563    0.027571
   -0.683011    0.027854
   -0.681460    0.028142
   -0.679909    0.028435
   -0.678357    0.028732
   -0.676806    0.029033
   -0.675255    0.029340
   -0.673703    0.029651
   -0.672152    0.029968
   -0.670601    0.030289
   -0.669049    0.030616
   -0.667498    0.030947
